4440,Geschäftsleute,Geschäft,Leute,2
4438,Ökosteuer,öko,Steuer,1
4418,Selbstmordattentäter,Selbstmord,Attentäter,1
4418,Winterpause,Winter,Pause,2
4407,Talfahrt,Tal,Fahrt,1
4401,Geschäftsmodell,Geschäft,Modell,2
4401,Motorsport,Motor,Sport,0
4385,Gesamtjahr,gesamt,Jahr,0
4384,Ratschlag,Rat,Schlag,2
4381,Neuauflage,neu,Auflage,2
4380,Nahost,nah,Ost,0
4377,Millimeter,milli,Meter,1
4368,Ausnahmezustand,Ausnahme,Zustand,2
4368,Staatsbürger,Staat,Bürger,0
4365,Radsport,Rad,Sport,0
4356,Größenordnung,Größe,Ordnung,3
4349,Einsatzkraft,Einsatz,Kraft,3
4345,Preisträger,Preis,Träger,2
4344,Finanzhilfe,Finanzen,Hilfe,0
4342,Parteispitze,Partei,Spitze,0
4336,Stundenkilometer,Stunde,Kilometer,0
4325,Rechtsextremist,rechts,Extremist,0
4311,Gesprächspartner,Gespräch,Partner,2
4309,Lebenslauf,Leben,Lauf,0
4305,Nahverkehr,nah,Verkehr,1
4304,Amtsinhaber,Amt,Inhaber,2
4295,Verbraucherschützer,Verbraucher,Schützer,2
4291,Gipfeltreffen,Gipfel,Treffen,2
4286,Polizeibeamter,Polizei,Beamter,0
4283,Industrieland,Industrie,Land,2
4281,Nebenwirkung,neben,Wirkung,1
4270,Atomausstieg,Atom,Ausstieg,1
4258,Bauherr,bauen|Bau,Herr,2
4236,Friedensprozess,Frieden,Prozess,3
4235,Volksbühne,Volk,Bühne,3
4230,Jahrtausend,Jahr,Tausend,0
4228,Gewalttat,Gewalt,Tat,0
4225,Wahlbeteiligung,Wahl,Beteiligung,0
4224,Sozialstaat,sozial,Staat,0
4218,Geldpolitik,Geld,Politik,2
4217,Flüchtlingspolitik,Flüchtling,Politik,0
4216,Fahrbahn,fahren,Bahn,3
4212,Rentenreform,Rente,Reform,0
4209,Neugier,neu,Gier,3
4183,Privatsphäre,privat,Sphäre,0
4178,Gleichgewicht,gleich,Gewicht,3
4173,Wartezeit,warten,Zeit,0
4166,Gentechnik,Gen,Technik,0
4161,Regierungskoalition,Regierung,Koalition,0
4161,Viertelstunde,Viertel,Stunde,0
4150,Schlusskurs,Schluss,Kurs,0
4148,Militäreinsatz,Militär,Einsatz,0
4145,Torchance,Tor,Chance,0
4144,Hauptdarsteller,haupt,Darsteller,2
4143,Lebensgefahr,Leben,Gefahr,0
4142,Betreuungsgeld,Betreuung,Geld,3
4142,Standpunkt,Stand,Punkt,2
4135,Nationalelf,national,Elf,3
4130,Wirtschaftsministerium,Wirtschaft,Ministerium,0
4126,Auftraggeber,Auftrag,Geber,2
4125,Vorwahl,vor,Wahl,0
4124,Vorwoche,vor,Woche,0
4105,Umland,um,Land,2
4105,Waffenstillstand,Waffe,Stillstand,3
4103,Nordirland,Nord,Irland,3
4101,Rundschau,rund,Schau,0
4096,Millionenhöhe,Million,Höhe,0
4094,Bürgerinitiative,Bürger,Initiative,2
4094,Nachrichtensender,Nachricht,Sender,0
4092,Bundeskabinett,Bund,Kabinett,0
4091,Marktplatz,Markt,Platz,2
4088,Erbgut,erben|Erbe,Gut,3
4076,Nahrungsmittel,Nahrung,Mittel,3
4075,Montagmorgen,Montag,Morgen,0
4074,Arbeitsbedingungen,Arbeit,Bedingungen,0
4072,Vormonat,vor,Monat,0
4069,Eigentor,eigen,Tor,0
4061,Präsidentschaftskandidat,Präsidentschaft,Kandidat,0
4054,Rennstall,Rennen,Stall,3
4054,Volkswirt,Volk,Wirt,0
4053,Klimaanlage,Klima,Anlage,0
4053,Philharmonie,phil,Harmonie,1
4052,Leitzins,leiten,Zins,3
4042,Buchmesse,Buch,Messe,1
4042,Langeweile,lang,Weile,3
4041,Euroland,Euro,Land,2
4041,Westdeutschland,West,Deutschland,2
4035,Bargeld,bar,Geld,0
4033,Feuerwerk,Feuer,werk,0
4028,Freistil,frei,Stil,3
4001,Geldhaus,Geld,Haus,2
3998,Schauspiel,Schau|schauen,Spiel,3
3997,Fußgänger,Fuß,Gänger,2
3997,Hauptquartier,haupt,Quartier,3
3993,Dokumentarfilm,dokumentar,Film,1
3988,Umweltschutz,Umwelt,Schutz,0
3981,Führerschein,Führer,Schein,0
3978,Klassenerhalt,Klasse,Erhalt,2
3975,Reiseveranstalter,Reise,Veranstalter,0
3973,Kriegsende,Krieg,Ende,0
3969,Gegenseite,gegen,Seite,0
3968,Rückrunde,rück,Runde,3
3965,Parteiführung,Partei,Führung,2
3963,Profiliga,Profi,Liga,3
3958,Stichwahl,Stich,Wahl,1
3954,Bundestagsfraktion,Bundestag,Fraktion,0
3944,Hauptgeschäftsführer,haupt,Geschäftsführer,2
3944,Titelkampf,Titel,Kampf,0
3943,Hilfspaket,Hilfe,Paket,3
3943,Verwaltungsrat,Verwaltung,Rat,3
3942,Langzeitarbeitslose,lang Zeit,Arbeitslose,1
3942,Langzeitarbeitsloser,lang Zeit,Arbeitsloser,1
3940,Mehrzahl,mehr,Zahl,3
3934,Privatleben,privat,Leben,0
3933,Nobelpreis,Nobel,Preis,0
3931,Aufsichtsratschef,Aufsichtsrat,Chef,2
3931,Kleinkind,klein,Kind,0
3929,Lokführer,Lok,Führer,3
3924,Anhaltspunkt,Anhalt,Punkt,3
3923,Merkmal,merken,Mal,3
3920,Herzinfarkt,Herz,Infarkt,0
3919,Naturwissenschaft,Natur,Wissenschaft,0
3917,Sportbund,Sport,Bund,2
3908,Öffnungszeit,Öffnung,Zeit,1
3906,Gerichtssaal,Gericht,Saal,2
3900,Tarifverhandlung,Tarif,Verhandlung,0
3896,Telekommunikation,tele,Kommunikation,0
3890,Spitzenpolitiker,spitzen,Politiker,1
3885,Pokalsieger,Pokal,Sieger,2
3884,Handball,Hand,Ball,0
3876,Saisonstart,Saison,Start,2
3861,Hoffnungsträger,Hoffnung,Träger,2
3858,Tatverdächtige,Tat,Verdächtige,0
3858,Tatverdächtiger,Tat,Verdächtiger,0
3857,Umweltschützer,Umwelt,Schützer,2
3855,Handelskammer,Handel,Kammer,0
3850,Oppositionsführer,Opposition,Führer,0
3847,Gastspiel,Gast,Spiel,2
3845,Bußgeld,Buße,Geld,1
3844,Heimsieg,Heim,Sieg,1
3835,Tränengas,Träne,Gas,0
3822,Rückendeckung,Rücken,Deckung,1
3821,Dienstleister,Dienst,Leister,2
3820,Ratingagentur,Rating,Agentur,1
3819,Rentenmarkt,Rente,Markt,3
3819,Stadtverwaltung,Stadt,Verwaltung,0
3802,Inflationsrate,Inflation,Rate,2
3802,Teammanager,Team,Manager,1
3797,Stellenabbau,Stelle,Abbau,0
3793,Rucksack,Rücken,Sack,0
3785,Großeltern,groß,Eltern,0
3780,Königshaus,König,Haus,0
3779,Arbeitskampf,Arbeit,Kampf,0
3777,Spielplatz,Spiel|spielen,Platz,0
3769,Fahrplan,fahren,Plan,3
3763,Rechtsstreit,Recht,Streit,2
3747,Nationalgalerie,national,Galerie,0
3747,Neuverschuldung,neu,Verschuldung,0
3743,Strompreis,Strom,Preis,0
3739,Wertpapier,Wert,Papier,3
3737,Freigabe,frei,Gabe,2
3735,Meinungsfreiheit,Meinung,Freiheit,2
3728,Selbstverständnis,selbst,Verständnis,2
3726,Mittagessen,Mittag,Essen,2
3719,Deutschlandfunk,Deutschland,Funk,1
3716,Einklang,ein,Klang,1
3716,Krankenschwester,Kranke,Schwester,2
3708,Mahnmal,mahnen,Mal,1
3707,Kommunalwahl,kommunal,Wahl,1
3707,Reisebüro,Reise|reisen,Büro,2
3693,Tennisprofi,Tennis,Profi,0
3692,Sonntagszeitung,Sonntag,Zeitung,0
3689,Strafanzeige,strafen|Strafe,Anzeige,2
3688,Steuergeld,Steuer,Geld,0
3682,Vorrang,vor,Rang,3
3680,Trauerfeier,Trauer|trauern,Feier,1
3677,Augenhöhe,Auge,Höhe,0
3676,Sparpaket,sparen,Paket,1
3675,Euroraum,Euro,Raum,2
3675,Nordsee,Nord,See,2
3674,Gruppenphase,Gruppe,Phase,3
3673,Stadtentwicklung,Stadt,Entwicklung,3
3666,Kohlendioxid,Kohle,Dioxid,2
3664,Mauerfall,Mauer,Fall,3
3659,Hilfsprogramm,Hilfe,Programm,1
3659,Spielfilm,Spiel|spielen,Film,0
3655,Massenvernichtungswaffe,Massenvernichtung,Waffe,3
3640,Elfmeterschießen,Elfmeter,Schießen,2
3634,Kultursenator,Kultur,Senator,0
3633,Grenzwert,Grenze|grenzen,Wert,1
3633,Haustür,Haus,Tür,0
3627,Arzneimittel,Arznei,Mittel,1
3626,Meistertitel,Meister,Titel,0
3624,Schublade,Schub,Lade,2
3623,Stützpunkt,stützen|Stütze,Punkt,1
3619,Tagesschau,Tag,Schau,3
3612,Markenzeichen,Marke,Zeichen,0
3610,Bauwerk,Bau|bauen,Werk,2
3595,Elternhaus,Eltern,Haus,0
3593,Feuerwehrleute,Feuerwehr,Leute,3
3593,Rückhalt,rück,Halt,1
3592,Preisgeld,Preis,Geld,2
3591,Investmentbank,Investment,Bank,1
3584,Bundesverkehrsminister,Bund,Verkehrsminister,3
3583,Terrorgruppe,Terror,Gruppe,0
3577,Staatskanzlei,Staat,Kanzlei,3
3572,Arbeitgeberverband,Arbeitgeber,Verband,0
3566,Sicherheitsgründe,Sicherheit,Gründe,0
3561,Polizeichef,Polizei,Chef,0
3558,Gaststätte,Gast,Stätte,2
3551,Landeshauptstadt,Land,Hauptstadt,0
3548,Lebenswerk,Leben,Werk,2
3539,Vertragsverlängerung,Vertrag,Verlängerung,0
3538,Matchball,Match,Ball,1
3538,Opernhaus,Oper,Haus,2
3536,Ausbildungsplatz,Ausbildung,Platz,2
3534,Meisterwerk,Meister,Werk,0
3531,Staatsfernsehen,Staat,Fernsehen,0
3529,Ablösesumme,Ablöse|ablösen,Summe,1
3529,Gesundheitsministerium,Gesundheit,Ministerium,0
3527,Landesamt,Land,Amt,0
3519,Anteilseigner,Anteil,Eigner,2
3516,Mitgliedsland,Mitglied,Land,0
3512,Prototyp,proto,Typ,1
3510,Forschungsinstitut,Forschung,Institut,0
3508,Autoindustrie,Auto,Industrie,0
3499,Geiselnahme,Geisel,Nahme,2
3498,Überrest,über,Rest,3
3498,Vermittlungsausschuss,Vermittlung,Ausschuss,0
3492,Raumfahrt,Raum,Fahrt,2
3491,Sozialhilfeempfänger,Sozialhilfe,Empfänger,0
3489,Arbeitsgemeinschaft,Arbeit,Gemeinschaft,0
3486,Bundeskartellamt,Bund,Kartellamt,2
3484,Preiserhöhung,Preis,Erhöhung,0
3482,Bergmann,Berg,Mann,3
3481,Eintrittskarte,Eintritt,Karte,2
3479,Bundesumweltminister,Bund,Umweltminister,0
3478,Überstunde,über,Stunde,1
3469,Ausgangspunkt,Ausgang,Punkt,2
3469,Handschrift,Hand,Schrift,0
3469,Spielplan,Spiel|spielen,Plan,3
3464,Verbraucherschutz,Verbraucher,Schutz,2
3462,Terrororganisation,Terror,Organisation,0
3460,Erdgeschoss,Erde,Geschoss,0
3459,Feinkost,fein,Kost,3
3453,Startplatz,Start|starten,Platz,2
3450,Nachkriegszeit,nach Krieg,Zeit,1
3449,Familienvater,Familie,Vater,0
3446,Anschein,an,Schein,1
3444,Zivilgesellschaft,zivil,Gesellschaft,1
3442,Tabellenführung,Tabelle,Führung,0
3438,Lebensversicherung,Leben,Versicherung,0
3428,Fingerabdruck,Finger,Abdruck,0
3426,Kriegsverbrechen,Krieg,Verbrechen,2
3424,Gesundheitssystem,Gesundheit,System,1
3422,Kubikmeter,Kubik,Meter,3
3421,Luftverkehr,Luft,Verkehr,1
3420,Spielzeug,Spiel|spielen,Zeug,3
3416,Kilowattstunde,Kilowatt,Stunde,0
3414,Konzerthaus,Konzert,Haus,2
3409,Quadratkilometer,Quadrat,Kilometer,2
3405,Entwicklungshilfe,Entwicklung,Hilfe,2
3401,Schaufenster,Schau|schauen,Fenster,3
3400,Sozialdemokratie,sozial,Demokratie,0
3394,Aufholjagd,aufholen,Jagd,3
3394,Mitschüler,mit,Schüler,0
3394,Wirtschaftssenator,Wirtschaft,Senator,0
3393,Regierungserklärung,Regierung,Erklärung,0
3389,Freitagmorgen,Freitag,Morgen,0
3385,Arbeitstag,Arbeit,Tag,0
3383,Auszeit,aus,Zeit,2
3383,Freistaat,frei,Staat,3
3379,Fußballfan,Fußball,Fan,2
3374,Kündigungsschutz,Kündigung,Schutz,0
3371,Elektroauto,elektro,Auto,1
3370,Auktionshaus,Auktion,Haus,2
3369,Studienplatz,Studium,Platz,0
3368,Rollstuhl,rollen,Stuhl,1
3365,Volksrepublik,Volk,Republik,0
3362,Sachverhalt,Sache,Verhalt,2
3359,Unternehmensberatung,Unternehmen,Beratung,0
3356,Stabilitätspakt,Stabilität,Pakt,3
3351,Titelgewinn,Titel,Gewinn,2
3344,Regionalliga,regional,Liga,3
3342,Nationalteam,national,Team,2
3340,Generalprobe,general,Probe,1
3332,Autokonzern,Auto,Konzern,0
3323,Gegenleistung,gegen,Leistung,1
3322,Regenfall,Regen,Fall,0
3319,Parlamentspräsident,Parlament,Präsident,0
3316,Grenzgebiet,Grenze|grenzen,Gebiet,0
3313,Sozialsystem,sozial,System,0
3311,Hotelzimmer,Hotel,Zimmer,0
3310,Regierungsbildung,Regierung,Bildung,0
3309,Bestmarke,beste,Marke,3
3309,Kurzmeldung,kurz,Meldung,2
3308,Homosexualität,homo,Sexualität,3
3300,Sicherheitslage,Sicherheit,Lage,0
3293,Hausfrau,Haus,Frau,0
3286,Fußballverband,Fußball,Verband,0
3278,Grundstein,Grund,Stein,0
3276,Hauptfigur,haupt,Figur,1
3274,Sonntagmorgen,Sonntag,Morgen,0
3273,Nachdruck,nach,Druck,3
3272,Erdgas,Erde,Gas,0
3268,Wahlkommission,Wahl,Kommission,3
3266,Eigenkapital,eigen,Kapital,1
3261,Hochburg,hoch,Burg,3
3261,Suchmaschine,suchen|Suche,Maschine,2
3259,Bundesebene,Bund,Ebene,0
3254,Hinrunde,hin,Runde,1
3251,Treibhausgas,Treibhaus,Gas,0
3250,Beitragssatz,Beitrag,Satz,2
3246,Pressefreiheit,Presse,Freiheit,2
3244,Sozialamt,sozial,Amt,2
3243,Kindergeld,Kind,Geld,2
3243,Weltmarkt,Welt,Markt,0
3240,Geländewagen,Gelände,Wagen,2
3240,Oberstaatsanwalt,obere,Staatsanwalt,1
3235,Mittelschicht,mittlere,Schicht,0
3227,Amoklauf,Amok,Lauf,0
3226,Nationalsozialist,national,Sozialist,0
3220,Prüfstand,prüfen,Stand,2
3220,Seitenwechsel,Seite,Wechsel,1
3219,Atombombe,Atom,Bombe,2
3216,Sonnenbrille,Sonne,Brille,0
3215,Flüchtlingslager,Flüchtling,Lager,0
3215,Impfstoff,impfen,Stoff,2
3212,Raumstation,Raum,Station,0
3210,Freiheitsstrafe,Freiheit,Strafe,0
3208,Verkehrsbetrieb,Verkehr,Betrieb,3
3205,Postkarte,Post,Karte,1
3198,Menschenrechtsverletzung,Menschenrecht,Verletzung,2
3196,Erfolgsgeschichte,Erfolg,Geschichte,2
3195,Verhandlungsrunde,Verhandlung,Runde,2
3193,Schlafzimmer,Schlaf|schlafen,Zimmer,0
3192,Straßenverkehr,Straße,Verkehr,0
3184,Kernkraftwerk,Kern,Kraftwerk,1
3180,Weltbild,Welt,Bild,2
3178,Gewerkschaftsbund,Gewerkschaft,Bund,2
3178,Schauspielhaus,Schauspiel,Haus,0
3175,Konzentrationslager,Konzentration,Lager,1
3172,Kremlchef,Kreml,Chef,3
3170,Bildungspolitik,Bildung,Politik,0
3168,Generaldirektor,general,Direktor,3
3167,Theaterstück,Theater,Stück,2
3166,Zeitgeist,Zeit,Geist,0
3162,Naturschutz,Natur,Schutz,0
3162,Wahlberechtigte,Wahl,Berechtigte,0
3162,Wahlberechtigter,Wahl,Berechtigter,0
3159,Plattenfirma,Platte,Firma,0
3159,Wirkstoff,wirken,Stoff,2
3158,Computerspiel,Computer,Spiel,0
3156,Chemiewaffe,Chemie,Waffe,1
3150,Sonnenschein,Sonne,Schein,0
3149,Wohnungsbaugesellschaft,Wohnungsbau,Gesellschaft,0
3147,Bundeshaushalt,Bund,Haushalt,0
3147,Muslimbruder,Muslim,Bruder,0
3144,Meilenstein,Meile,Stein,1
3141,Innenraum,innen,Raum,1
3138,Bildhauer,Bild,Hauer,3
3137,Postbank,Post,Bank,0
3135,Arbeitslosenzahl,Arbeitslose,Zahl,0
3135,Fluggast,Flug,Gast,2
3135,Tarifrunde,Tarif,Runde,2
3132,Schlaganfall,Schlag|schlagen,Anfall,2
3130,Luftraum,Luft,Raum,1
3129,Trendwende,Trend,Wende,0
3127,Biedermann,bieder,Mann,0
3126,Asylantrag,Asyl,Antrag,0
3124,Neuordnung,neu,Ordnung,0
3124,Saisonspiel,Saison,Spiel,0
3123,Bischofskonferenz,Bischof,Konferenz,2
3123,Fluglinie,Flug,Linie,2
3123,Küstenwache,Küste,Wache,0
3123,Sicherheitspolitik,Sicherheit,Politik,1
3121,Bahnsteig,Bahn,Steig,0
3120,Buchhandlung,Buch,Handlung,2
3119,Schulleiter,Schule,Leiter,0
3118,Warentest,Ware,Test,0
3115,Ratgeber,Rat,Geber,2
3114,Bauarbeiter,Bau|bauen,Arbeiter,0
3113,Hausaufgabe,Haus,Aufgabe,2
3093,Hochrechnung,hoch,Rechnung,1
3092,Kronprinz,Krone,Prinz,3
3087,Europawahl,Europa,Wahl,1
3076,Aufsichtsratsvorsitzende,Aufsichtsrat,Vorsitzende,0
3076,Aufsichtsratsvorsitzender,Aufsichtsrat,Vorsitzender,0
3075,Jugendamt,Jugend,Amt,2
3070,Siegtreffer,Sieg|siegen,Treffer,0
3066,Endrunde,Ende|enden,Runde,0
3062,Lebensstil,Leben,Stil,0
3061,Stellenwert,Stelle,Wert,0
3060,Machtwechsel,Macht,Wechsel,0
3057,Strafverfahren,strafen|Strafe,Verfahren,2
3053,Geldwäsche,Geld,Wäsche,2
3049,Ballbesitz,Ball,Besitz,2
3049,Rotwein,rot,Wein,3
3047,Bestzeit,beste,Zeit,0
3043,Selbstmordanschlag,Selbstmord,Anschlag,1
3042,Familienmitglied,Familie,Mitglied,0
3039,Kennzeichen,kennen,Zeichen,0
3039,Landeschef,Land,Chef,3
3039,Spitzname,spitz,Name,1
3035,Doktorarbeit,Doktor,Arbeit,3
3032,Regierungsvertreter,Regierung,Vertreter,2
3031,Weggefährte,Weg,Gefährte,2
3030,Steuersatz,Steuer,Satz,2
3029,Mehrkosten,mehr,Kosten,1
3029,Mittwochmorgen,Mittwoch,Morgen,0
3026,Staatsbesuch,Staat,Besuch,0
3025,Treppenhaus,Treppe,Haus,0
3024,Dienstagmorgen,Dienstag,Morgen,0
3023,Handtuch,Hand,Tuch,1
3020,Kontrollgremium,Kontrolle,Gremium,0
3018,Kreditinstitut,Kredit,Institut,2
3014,Vorname,vor,Name,1
3009,Eisenbahn,Eisen,Bahn,1
3006,Tabellenletzte,Tabelle,Letzte,2
3006,Tabellenletzter,Tabelle,Letzter,2
3002,Festland,fest,Land,1
2992,Baustadtrat,Bau|bauen,Stadtrat,3
2992,Stadtzentrum,Stadt,Zentrum,2
2992,Straßenrand,Straße,Rand,0
2989,Werkstätte,Werk|werken,Stätte,2
2988,Arbeitsagentur,Arbeit,Agentur,3
2981,Repräsentantenhaus,Repräsentant,Haus,1
2980,Zwangsarbeiter,Zwang,Arbeiter,0
2979,Schlussmann,Schluss,Mann,2
2973,Höhenflug,Höhe,Flug,0
2969,Atomkraft,Atom,Kraft,1
2967,Wohnort,wohnen,Ort,1
2963,Kreditkarte,Kredit,Karte,0
2961,Fachbereich,Fach,Bereich,2
2960,Weltfußballer,Welt,Fußballer,1
2958,Leistungsträger,Leistung,Träger,0
2952,Sozialleistung,sozial,Leistung,3
2951,Bundesvorsitzende,Bund,Vorsitzende,0
2951,Bundesvorsitzender,Bund,Vorsitzender,0
2947,Südamerikanisch,Süd,Amerikanisch,0
2946,Hauptgrund,haupt,Grund,1
2945,Platzverweis,Platz,Verweis,1
2941,Nationalstaat,national,Staat,0
2941,Verkehrsunfall,Verkehr,Unfall,0
2940,Trinkwasser,trinken,Wasser,0
2938,Wachstumsrate,Wachstum,Rate,0
2937,Bruchteil,Bruch,Teil,1
2937,Strafstoß,Strafe|strafen,Stoß,0
2936,Rundgang,rund,Gang,0
2935,Kampfflugzeug,Kampf,Flugzeug,1
2932,Mietvertrag,mieten|Miete,Vertrag,0
2929,Muslimbruderschaft,Muslim,Bruderschaft,3
2927,Altkanzler,alt,Kanzler,1
2923,Völkerrecht,Volk,Recht,1
2922,Tarifkonflikt,Tarif,Konflikt,0
2916,Plattenbau,Platte,Bau,0
2915,Arbeitsminister,Arbeit,Minister,0
2914,Nationalpark,national,Park,1
2912,Bauernhof,Bauer,Hof,1
2910,Engpass,eng|Enge,Pass,2
2910,Treibstoff,treiben,Stoff,1
2905,Mitteleuropa,mittlere,Europa,2
2901,Fördermittel,fördern,Mittel,2
2896,Schuldenberg,Schulden,Berg,2
2892,Schieflage,schief,Lage,0
2890,Grenzübergang,Grenze,Übergang,2
2887,Gesundheitszustand,Gesundheit,Zustand,2
2887,Wehrmacht,Wehr|wehren,Macht,3
2885,Berufsleben,Beruf,Leben,0
2883,Busfahrer,Bus,Fahrer,0
2883,Ernstfall,ernst,Fall,3
2882,Denkmalschutz,Denkmal,Schutz,0
2881,Arbeitsvertrag,Arbeit,Vertrag,0
2881,Saisontreffer,Saison,Treffer,2
2878,Verletzungspause,Verletzung,Pause,2
2877,Sicherheitsmaßnahme,Sicherheit,Maßnahme,0
2876,Verkehrsmittel,Verkehr,Mittel,2
2874,Gesundheitsminister,Gesundheit,Minister,0
2873,Militärschlag,Militär,Schlag,2
2873,Nordafrika,Nord,Afrika,3
2872,Kinderbetreuung,Kind,Betreuung,0
2871,Wohngebiet,wohnen,Gebiet,1
2869,Brandstiftung,Brand,Stiftung,2
2868,Glückwunsch,Glück,Wunsch,0
2867,Finanzvorstand,Finanzen,Vorstand,0
2862,Oberhaupt,obere,Haupt,3
2861,Stadtrand,Stadt,Rand,0
2858,Konfliktpartei,Konflikt,Partei,2
2858,Muskelfaserriss,Muskelfaser,Riss,1
2856,Leichtathlet,leicht,Athlet,0
2853,Aktenzeichen,Akte,Zeichen,0
2852,Autobiografie,auto,Biografie,3
2839,Regierungsgegner,Regierung,Gegner,0
2838,Kleinwagen,klein,Wagen,2
2836,Schaubühne,Schau|schauen,Bühne,3
2834,Kartellamt,Kartell,Amt,2
2833,Bundestagswahlkampf,Bundestag,Wahlkampf,0
2832,Lehrstelle,Lehre|lehren,Stelle,3
2831,Gleichberechtigung,gleich,Berechtigung,2
2831,Menschenleben,Mensch,Leben,0
2829,Wirtschaftsprüfer,Wirtschaft,Prüfer,0
2827,Sozialpolitik,sozial,Politik,0
2822,Verhandlungstag,Verhandlung,Tag,0
2820,Personalkosten,Personal,Kosten,0
2819,Nobelpreisträger,Nobelpreis,Träger,3
2813,Pflegeversicherung,pflegen|Pflege,Versicherung,0
2811,Fachmagazin,Fach,Magazin,0
2811,Tagesthema,Tag,Thema,0
2809,Arbeiterpartei,Arbeiter,Partei,0
2809,Kursgewinn,Kurs,Gewinn,3
2808,Bundesministerium,Bund,Ministerium,2
2807,Bundesvorstand,Bund,Vorstand,0
2807,Strukturreform,Struktur,Reform,0
2806,Wissenschaftsrat,Wissenschaft,Rat,3
2805,Landesvorstand,Land,Vorstand,0
2805,Mahlzeit,Mahl,Zeit,1
2803,Ansprechpartner,ansprechen,Partner,2
2802,Reihenfolge,Reihe,Folge,1
2800,Ganztagsschule,ganz Tag,Schule,1
2800,Zuflucht,zu,Flucht,2
2797,Zeigefinger,zeigen,Finger,1
2793,Kerngeschäft,Kern,Geschäft,1
2793,Polizeipräsident,Polizei,Präsident,0
2792,Wochenbeginn,Woche,Beginn,0
2790,Zahnarzt,Zahn,Arzt,0
2789,Netzbetreiber,Netz,Betreiber,3
2789,Sicherheitskreise,Sicherheit,Kreise,3
2787,Kapitalerhöhung,Kapital,Erhöhung,0
2787,Zuwanderungsgesetz,Zuwanderung,Gesetz,0
2786,Spitzenspiel,spitzen,Spiel,0
2785,Oppositionspolitiker,Opposition,Politiker,0
2782,Baustein,bauen|Bau,Stein,0
2782,Medienkonzern,Medium,Konzern,2
2781,Bildungssystem,Bildung,System,0
2780,Industriestaat,Industrie,Staat,0
2775,Landkarte,Land,Karte,3
2774,Schlossplatz,Schloss,Platz,3
2773,Zwischenzeit,zwischen,Zeit,0
2772,Volksentscheid,Volk,Entscheid,0
2771,Massenprotest,Masse,Protest,1
2769,Oberkörper,obere,Körper,0
2769,Umweltministerium,Umwelt,Ministerium,0
2765,Beirat,bei,Rat,0
2762,Hörsaal,hören,Saal,3
2761,Zinssatz,Zins,Satz,2
2759,Religionsunterricht,Religion,Unterricht,0
2753,Kultusminister,Kultus,Minister,0
2750,Flugblatt,Flug,Blatt,0
2750,Museumsinsel,Museum,Insel,3
2748,Weihnachtsgeschäft,Weihnachten,Geschäft,0
2743,Freundeskreis,Freund,Kreis,0
2742,Rettungspaket,Rettung,Paket,0
2741,Naturkatastrophe,Natur,Katastrophe,0
2740,Aktiengesellschaft,Aktie,Gesellschaft,1
2740,Protestbewegung,Protest,Bewegung,0
2733,Eckpunkt,Ecke,Punkt,0
2732,Krisenland,Krise,Land,3
2729,Wahltag,Wahl,Tag,0
2728,Ausgangsposition,Ausgang,Position,1
2725,Immunsystem,immun,System,0
2725,Schneefall,Schnee,Fall,2
2722,Tierpark,Tier,Park,3
2718,Vaterland,Vater,Land,1
2714,Torschuss,Tor,Schuss,0
2713,Großaktionär,groß,Aktionär,1
2712,Friedensgespräch,Frieden,Gespräch,0
2711,Finanzpolitik,Finanzen,Politik,2
2711,Übergewicht,über,Gewicht,3
2710,Hinterhof,hintere,Hof,0
2709,Titelseite,Titel,Seite,0
2701,Freihandelsabkommen,Freihandel,Abkommen,0
2700,Milliardenhöhe,Milliarde,Höhe,0
2700,Rangliste,Rang,Liste,1
2700,Schwergewicht,schwer,Gewicht,2
2700,Todesursache,Tod,Ursache,0
2696,Gesetzgebung,Gesetz,Gebung,2
2695,Ölkonzern,Öl,Konzern,0
2694,Industrienation,Industrie,Nation,2
2694,Weltgesundheitsorganisation,Welt,Gesundheitsorganisation,3
2689,Kreuzbandriss,Kreuzband,Riss,0
2689,Tabellenspitze,Tabelle,Spitze,2
2689,Zinssenkung,Zins,Senkung,0
2685,Bahnchef,Bahn,Chef,2
2685,Privatsender,privat,Sender,0
2683,Wasserwerfer,Wasser,Werfer,2
2681,Rechtspopulist,rechts,Populist,0
2678,Kurswechsel,Kurs,Wechsel,2
2678,Sozialarbeiter,sozial,Arbeiter,0
2678,Tiefpunkt,tief,Punkt,0
2676,Datenschützer,Daten,Schützer,2
2673,Schlagwort,Schlag,Wort,1
2670,Sparpolitik,sparen,Politik,1
2670,Strafmaß,strafen|Strafe,Maß,2
2670,Weltspitze,Welt,Spitze,2
2669,Konjunkturdaten,Konjunktur,Datum,0
2668,Branchenverband,Branche,Verband,3
2665,Geschäftspartner,Geschäft,Partner,2
2664,Insolvenzverfahren,Insolvenz,Verfahren,3
2662,Generalbundesanwalt,general,Bundesanwalt,3
2654,Ostküste,Ost,Küste,1
2654,Wertschätzung,Wert,Schätzung,1
2652,Vorfreude,vor,Freude,1
2642,Kunststück,Kunst,Stück,3
2641,Saisonbeginn,Saison,Beginn,0
2639,Bundesparteitag,Bund,Parteitag,0
2639,Heiligabend,heilig,Abend,0
2639,Nürburgring,Nürburg,Ring,3
2638,Gewalttäter,Gewalt,Täter,2
2636,Beobachtungsstelle,Beobachtung,Stelle,2
2636,Klartext,klar,Text,1
2635,Landstraße,Land,Straße,1
